Brand,Product Name,GPU Chip,Released,Bus,Memory,GPU clock,Memory clock,Shaders / TMUs / ROPs
NVIDIA,GeForce GTX 650 Ti,GK106,"Oct 9th, 2012",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",928 MHz,1350 MHz,768 / 64 / 16
NVIDIA,GeForce GTX 660,GK106,"Sep 6th, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 192 bit",980 MHz,1502 MHz,960 / 80 / 24
NVIDIA,GeForce GTX 660 OEM,GK104,"Aug 22nd, 2012",PCIe 3.0 x16,"1536 MB, GDDR5, 192 bit",823 MHz,1400 MHz,1152 / 96 / 24
NVIDIA,GeForce GTX 660 OEM,GK104,"Aug 22nd, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",823 MHz,1400 MHz,1152 / 96 / 32
NVIDIA,GeForce GTX 660 Ti,GK104,"Aug 16th, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 192 bit",915 MHz,1502 MHz,1344 / 112 / 24
NVIDIA,GeForce GTX 670,GK104,"May 10th, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",915 MHz,1502 MHz,1344 / 112 / 32
NVIDIA,GeForce GTX 680,GK104,"Mar 22nd, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",1006 MHz,1502 MHz,1536 / 128 / 32
NVIDIA,GeForce GTX 690,GK104,"May 3rd, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",915 MHz,1502 MHz,1536 / 128 / 32
NVIDIA,NVS 1000,GK107,Never Released,PCIe 3.0 x16,"2 GB, DDR3, 128 bit",797 MHz,891 MHz,192 / 16 / 16
NVIDIA,NVS 310,GF119,"Jun 26th, 2012",PCIe 2.0 x16,"512 MB, DDR3, 64 bit",523 MHz,875 MHz,48 / 8 / 4
NVIDIA,NVS 510,GK107,"Oct 23rd, 2012",PCIe 2.0 x16,"2 GB, DDR3, 128 bit",797 MHz,891 MHz,192 / 16 / 16
NVIDIA,Quadro 410,GK107,"Aug 7th, 2012",PCIe 2.0 x16,"512 MB, DDR3, 64 bit",706 MHz,891 MHz,192 / 16 / 8
NVIDIA,Quadro 7000,GF110,"May 2nd, 2012",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",651 MHz,851 MHz,512 / 64 / 48
NVIDIA,Quadro K5000,GK104,"Aug 17th, 2012",PCIe 2.0 x16,"4 GB, GDDR5, 256 bit",706 MHz,1350 MHz,1536 / 128 / 32
NVIDIA,Quadro K5000 Mac Edition,GK104,"Aug 7th, 2012",PCIe 2.0 x16,"4 GB, GDDR5, 256 bit",706 MHz,1350 MHz,1536 / 128 / 32
NVIDIA,Tesla K10,GK104,"May 1st, 2012",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32
NVIDIA,Tesla K20X,GK110,"Nov 12th, 2012",PCIe 3.0 x16,"6 GB, GDDR5, 384 bit",732 MHz,1300 MHz,2688 / 224 / 48
NVIDIA,Tesla K20Xm,GK110,"Nov 12th, 2012",PCIe 3.0 x16,"6 GB, GDDR5, 384 bit",732 MHz,1300 MHz,2688 / 224 / 48
NVIDIA,Tesla K20c,GK110,"Nov 12th, 2012",PCIe 2.0 x16,"5 GB, GDDR5, 320 bit",706 MHz,1300 MHz,2496 / 208 / 40
NVIDIA,GeForce 315 OEM,GT215,"Apr 28th, 2011",PCIe 2.0 x16,"256 MB, DDR2, 64 bit",506 MHz,350 MHz,48 / 16 / 4
NVIDIA,GeForce 315 OEM,GT218,"Feb 22nd, 2011",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",589 MHz,600 MHz,16 / 8 / 4
NVIDIA,GeForce 510 OEM,GF119,"Sep 29th, 2011",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",523 MHz,898 MHz,48 / 8 / 4
NVIDIA,GeForce 9300 GS Rev. 2,GT218,"Mar 12th, 2011",PCIe 2.0 x16,"256 MB, DDR2, 64 bit",589 MHz,333 MHz,16 / 8 / 4
NVIDIA,GeForce GT 440,GF108,"Feb 1st, 2011",PCIe 2.0 x16,"1024 MB, DDR3, 128 bit",810 MHz,900 MHz,96 / 16 / 4
NVIDIA,GeForce GT 440 Mac Edition,GF108,"Feb 9th, 2011",PCIe 1.0 x16,"1024 MB, DDR3, 128 bit",810 MHz,667 MHz,96 / 16 / 4
NVIDIA,GeForce GT 520,GF119,"Apr 13th, 2011",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",810 MHz,900 MHz,48 / 8 / 4
NVIDIA,GeForce GT 520 PCI,GF119,"Apr 13th, 2011",PCI,"1024 MB, DDR3, 64 bit",810 MHz,900 MHz,48 / 8 / 4
NVIDIA,GeForce GT 520 PCIe x1,GF119,"Apr 13th, 2011",PCIe 2.0 x1,"1024 MB, DDR3, 64 bit",810 MHz,900 MHz,48 / 8 / 4
NVIDIA,GeForce GT 530 OEM,GF108,"May 14th, 2011",PCIe 2.0 x16,"1024 MB, DDR3, 128 bit",700 MHz,900 MHz,96 / 16 / 4
NVIDIA,GeForce GT 545,GF116,"May 14th, 2011",PCIe 2.0 x16,"1536 MB, DDR3, 192 bit",720 MHz,800 MHz,144 / 24 / 16
NVIDIA,GeForce GT 545 OEM,GF116,"May 14th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",871 MHz,1000 MHz,144 / 24 / 16
NVIDIA,GeForce GTS 450 Rev. 2,GF116,"Mar 15th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",783 MHz,902 MHz,192 / 32 / 16
NVIDIA,GeForce GTX 460 X2,GF104,"Mar 11th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",701 MHz,900 MHz,336 / 56 / 32
NVIDIA,GeForce GTX 460 v2,GF114,"Sep 24th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 192 bit",779 MHz,1002 MHz,336 / 56 / 24
NVIDIA,GeForce GTX 460 v2 ES,GF114,"Sep 24th, 2011",PCIe 2.0 x16,"1280 MB, GDDR5, 256 bit",779 MHz,1002 MHz,336 / 56 / 32
NVIDIA,GeForce GTX 480 Core 512,GF100,Never Released,PCIe 2.0 x16,"1536 MB, GDDR5, 384 bit",801 MHz,950 MHz,512 / 64 / 48
NVIDIA,GeForce GTX 490,GF100,Never Released,PCIe 2.0 x16,"1536 MB, GDDR5, 384 bit",608 MHz,854 MHz,480 / 60 / 48
NVIDIA,GeForce GTX 550 Ti,GF116,"Mar 15th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 192 bit",900 MHz,1026 MHz,192 / 32 / 24
NVIDIA,GeForce GTX 555 OEM,GF114,"May 14th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 192 bit",736 MHz,957 MHz,288 / 48 / 24
NVIDIA,GeForce GTX 560,GF114,"May 17th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",810 MHz,1000 MHz,336 / 56 / 32
NVIDIA,GeForce GTX 560 OEM,GF110,"Nov 29th, 2011",PCIe 2.0 x16,"1280 MB, GDDR5, 320 bit",552 MHz,802 MHz,384 / 44 / 40
NVIDIA,GeForce GTX 560 Ti,GF114,"Jan 25th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",823 MHz,1002 MHz,384 / 64 / 32
NVIDIA,GeForce GTX 560 Ti 448,GF110,"Nov 29th, 2011",PCIe 2.0 x16,"1280 MB, GDDR5, 320 bit",732 MHz,950 MHz,448 / 56 / 40
NVIDIA,GeForce GTX 560 Ti OEM,GF110,"Mar 30th, 2011",PCIe 2.0 x16,"1280 MB, GDDR5, 256 bit",732 MHz,950 MHz,352 / 44 / 40
NVIDIA,GeForce GTX 560 Ti OEM,GF114,"Mar 8th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",823 MHz,1002 MHz,384 / 64 / 32
NVIDIA,GeForce GTX 560 Ti X2,GF114,"Jan 25th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",850 MHz,1002 MHz,384 / 64 / 32
NVIDIA,GeForce GTX 580 Rev. 2,GF110,"Jun 6th, 2011",PCIe 2.0 x16,"1536 MB, GDDR5, 384 bit",772 MHz,1002 MHz,512 / 64 / 48
NVIDIA,GeForce GTX 590,GF110,"Mar 24th, 2011",PCIe 2.0 x16,"1536 MB, GDDR5, 384 bit",608 MHz,854 MHz,512 / 64 / 48
NVIDIA,NVS 300,GT218,"Jan 8th, 2011",PCIe 2.0 x16,"512 MB, DDR3, 64 bit",520 MHz,790 MHz,16 / 8 / 4
NVIDIA,Quadro 2000D,GF106,"Oct 5th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",625 MHz,650 MHz,192 / 32 / 16
NVIDIA,Quadro 400,GT216,"Apr 5th, 2011",PCIe 2.0 x16,"512 MB, DDR3, 64 bit",450 MHz,770 MHz,48 / 16 / 8
NVIDIA,Quadro 4000 Mac Edition,GF100,"Jun 12th, 2011",PCIe 2.0 x16,"1792 MB, GDDR5, 256 bit",475 MHz,702 MHz,256 / 32 / 32
NVIDIA,Quadro 5000,GF100,"Feb 23rd, 2011",PCIe 2.0 x16,"2.5 GB, GDDR5, 320 bit",513 MHz,750 MHz,352 / 44 / 40
NVIDIA,Quadro 5000 SDI,GF100,"Feb 23rd, 2011",PCIe 2.0 x16,"2.5 GB, GDDR5, 320 bit",513 MHz,750 MHz,352 / 44 / 40
NVIDIA,Quadro 6000 SDI,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,747 MHz,448 / 56 / 48
NVIDIA,Quadro Plex 7000,GF110,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,750 MHz,512 / 64 / 48
NVIDIA,Tesla C2050,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"3 GB, GDDR5, 384 bit",574 MHz,750 MHz,448 / 56 / 48
NVIDIA,Tesla C2070,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,747 MHz,448 / 56 / 48
NVIDIA,Tesla C2075,GF110,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,783 MHz,448 / 56 / 48
NVIDIA,Tesla C2090,GF110,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",651 MHz,924 MHz,512 / 64 / 48
NVIDIA,Tesla M2050,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"3 GB, GDDR5, 384 bit",575 MHz,773 MHz,448 / 56 / 48
NVIDIA,Tesla M2070,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,783 MHz,448 / 56 / 48
NVIDIA,Tesla M2070-Q,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,783 MHz,448 / 56 / 48
NVIDIA,Tesla M2075,GF110,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,783 MHz,448 / 56 / 48
NVIDIA,Tesla M2090,GF110,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",651 MHz,924 MHz,512 / 64 / 48
NVIDIA,Tesla S2050,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"3 GB, GDDR5, 384 bit",574 MHz,773 MHz,448 / 56 / 48
NVIDIA,Tesla X2070,GF110,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",651 MHz,924 MHz,512 / 64 / 48
NVIDIA,Tesla X2090,GF110,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",651 MHz,924 MHz,512 / 64 / 48
NVIDIA,GeForce 315 OEM,GT216,"Mar 31st, 2010",PCIe 2.0 x16,"512 MB, DDR3, 64 bit",475 MHz,790 MHz,48 / 16 / 8
NVIDIA,GeForce 405 OEM,GT216,"Sep 3rd, 2010",PCIe 2.0 x16,"512 MB, DDR3, 64 bit",475 MHz,800 MHz,48 / 16 / 8
NVIDIA,GeForce 405 OEM,GT218,"Sep 3rd, 2010",PCIe 2.0 x16,"512 MB, DDR3, 64 bit",589 MHz,790 MHz,16 / 8 / 4
NVIDIA,GeForce 8400 GS Rev. 3,GT218,"Jul 12th, 2010",PCIe 2.0 x16,"512 MB, DDR2, 64 bit",520 MHz,400 MHz,16 / 8 / 4
NVIDIA,GeForce 9500 GT Mac Edition,G96C,"May 19th, 2010",PCIe 2.0 x16,"512 MB, GDDR3, 128 bit",550 MHz,800 MHz,32 / 16 / 8
NVIDIA,GeForce GT 220,G94,"Jan 26th, 2010",PCIe 2.0 x16,"1024 MB, GDDR3, 256 bit",600 MHz,700 MHz,48 / 24 / 16
NVIDIA,GeForce GT 320 OEM,GT215,"Feb 2nd, 2010",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",540 MHz,790 MHz,72 / 24 / 8
NVIDIA,GeForce GT 330 OEM,GT215,"Feb 2nd, 2010",PCIe 2.0 x16,"512 MB, GDDR3, 128 bit",550 MHz,1000 MHz,96 / 32 / 8
NVIDIA,GeForce GT 330 OEM,G92,"Feb 2nd, 2010",PCIe 2.0 x16,"1024 MB, GDDR3, 256 bit",500 MHz,800 MHz,96 / 48 / 8
NVIDIA,GeForce GT 330 OEM,G92B,"Feb 2nd, 2010",PCIe 2.0 x16,"256 MB, DDR2, 128 bit",500 MHz,510 MHz,96 / 48 / 16
NVIDIA,GeForce GT 340 OEM,GT215,"Feb 2nd, 2010",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",550 MHz,850 MHz,96 / 32 / 8
NVIDIA,GeForce GT 415 OEM,GT216,"Sep 3rd, 2010",PCIe 2.0 x16,"512 MB, DDR3, 128 bit",625 MHz,333 MHz,48 / 16 / 8
NVIDIA,GeForce GT 420 OEM,GF108,"Sep 3rd, 2010",PCIe 2.0 x16,"1024 MB, DDR3, 128 bit",700 MHz,900 MHz,48 / 4 / 4
NVIDIA,GeForce GT 430,GF108,"Oct 11th, 2010",PCIe 2.0 x16,"512 MB, DDR3, 64 bit",700 MHz,800 MHz,96 / 16 / 4
NVIDIA,GeForce GT 430 OEM,GF108,"Oct 11th, 2010",PCIe 2.0 x16,"2 GB, DDR3, 128 bit",700 MHz,800 MHz,96 / 16 / 4
NVIDIA,GeForce GT 430 PCI,GF108,"Oct 11th, 2010",PCIe 2.0 x16,"512 MB, DDR3, 64 bit",700 MHz,600 MHz,96 / 16 / 4
NVIDIA,GeForce GT 440 OEM,GF106,"Oct 11th, 2010",PCIe 2.0 x16,"1536 MB, DDR3, 192 bit",810 MHz,900 MHz,144 / 24 / 24
NVIDIA,GeForce GTS 450,GF106,"Sep 13th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",783 MHz,902 MHz,192 / 32 / 16
NVIDIA,GeForce GTS 450 OEM,GF106,"Sep 13th, 2010",PCIe 2.0 x16,"512 MB, GDDR5, 128 bit",783 MHz,902 MHz,144 / 24 / 16
NVIDIA,GeForce GTS 450 OEM,GF106,"Oct 11th, 2010",PCIe 2.0 x16,"1536 MB, GDDR5, 192 bit",790 MHz,1000 MHz,144 / 24 / 24
NVIDIA,GeForce GTX 275 PhysX Edition,GT200B,"Feb 16th, 2010",PCIe 2.0 x16,"896 MB, GDDR3, 448 bit",633 MHz,1134 MHz,240 / 80 / 28
NVIDIA,GeForce GTX 460,GF104,"Jul 12th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",675 MHz,900 MHz,336 / 56 / 32
NVIDIA,GeForce GTX 460,GF104,"Jul 12th, 2010",PCIe 2.0 x16,"768 MB, GDDR5, 192 bit",675 MHz,900 MHz,336 / 56 / 24
NVIDIA,GeForce GTX 460 OEM,GF104,"Oct 11th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",650 MHz,850 MHz,336 / 56 / 32
NVIDIA,GeForce GTX 460 SE,GF104,"Nov 15th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",650 MHz,850 MHz,288 / 48 / 32
NVIDIA,GeForce GTX 460 SE v2,GF114,"Nov 15th, 2010",PCIe 2.0 x16,"768 MB, GDDR5, 192 bit",650 MHz,850 MHz,288 / 48 / 24
NVIDIA,GeForce GTX 465,GF100,"May 31st, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",608 MHz,802 MHz,352 / 44 / 32
NVIDIA,GeForce GTX 470,GF100,"Mar 26th, 2010",PCIe 2.0 x16,"1280 MB, GDDR5, 320 bit",608 MHz,837 MHz,448 / 56 / 40
NVIDIA,GeForce GTX 470 PhysX Edition,GF100,Never Released,PCIe 2.0 x16,"1280 MB, GDDR5, 320 bit",608 MHz,837 MHz,448 / 56 / 40
NVIDIA,GeForce GTX 470 X2,GF100,Never Released,PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",608 MHz,837 MHz,352 / 44 / 32
NVIDIA,GeForce GTX 480,GF100,"Mar 26th, 2010",PCIe 2.0 x16,"1536 MB, GDDR5, 384 bit",701 MHz,924 MHz,480 / 60 / 48
NVIDIA,GeForce GTX 570,GF110,"Dec 7th, 2010",PCIe 2.0 x16,"1280 MB, GDDR5, 320 bit",732 MHz,950 MHz,480 / 60 / 40
NVIDIA,GeForce GTX 570 Rev. 2,GF110,"Dec 7th, 2010",PCIe 2.0 x16,"1280 MB, GDDR5, 320 bit",732 MHz,950 MHz,480 / 60 / 40
NVIDIA,GeForce GTX 580,GF110,"Nov 9th, 2010",PCIe 2.0 x16,"1536 MB, GDDR5, 384 bit",772 MHz,1002 MHz,512 / 64 / 48
NVIDIA,Quadro 2000,GF106,"Dec 24th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",625 MHz,650 MHz,192 / 32 / 16
NVIDIA,Quadro 4000,GF100,"Nov 2nd, 2010",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",475 MHz,702 MHz,256 / 32 / 32
NVIDIA,Quadro 600,GF108,"Dec 13th, 2010",PCIe 2.0 x16,"1024 MB, DDR3, 128 bit",640 MHz,800 MHz,96 / 16 / 8
NVIDIA,Quadro 6000,GF100,"Dec 10th, 2010",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,747 MHz,448 / 56 / 48
NVIDIA,GeForce 920MX,GM108,"Mar 25th, 2016",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",965 MHz,900 MHz,256 / 24 / 8
NVIDIA,GeForce 930MX,GM108,"Mar 1st, 2016",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",952 MHz,900 MHz,384 / 24 / 8
NVIDIA,GeForce 940MX,GM108,2016,PCIe 3.0 x8,"1024 MB, GDDR5, 64 bit",954 MHz,1253 MHz,384 / 24 / 8
NVIDIA,GeForce 940MX,GM108,2016,PCIe 3.0 x8,"2 GB, DDR3, 64 bit",1004 MHz,1001 MHz,384 / 24 / 8
NVIDIA,GeForce 940MX,GM107,"Jun 28th, 2016",PCIe 3.0 x8,"2 GB, GDDR5, 64 bit",795 MHz,1253 MHz,512 / 32 / 8
NVIDIA,GeForce 945M,GM108,"Apr 8th, 2016",PCIe 3.0 x8,"1024 MB, DDR3, 64 bit",1006 MHz,1001 MHz,384 / 24 / 8
NVIDIA,GeForce GTX 1060 Mobile,GP106B,"Aug 15th, 2016",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1404 MHz,2002 MHz,1280 / 80 / 48
NVIDIA,GeForce GTX 1060 Mobile,GP106,"Aug 15th, 2016",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1404 MHz,2002 MHz,1280 / 80 / 48
NVIDIA,GeForce GTX 1070 Mobile,GP104,"Aug 15th, 2016",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1442 MHz,2002 MHz,2048 / 128 / 64
NVIDIA,GeForce GTX 1070 Mobile,GP104B,"Aug 15th, 2016",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1442 MHz,2002 MHz,2048 / 128 / 64
NVIDIA,GeForce GTX 1070 Mobile,GP104,"Aug 15th, 2016",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1442 MHz,2002 MHz,2048 / 128 / 64
NVIDIA,GeForce GTX 1080 Mobile,GP104,"Aug 15th, 2016",PCIe 3.0 x16,"8 GB, GDDR5X, 256 bit",1556 MHz,1251 MHz,2560 / 160 / 64
NVIDIA,GeForce GTX 1080 Mobile,GP104B,"Aug 15th, 2016",PCIe 3.0 x16,"8 GB, GDDR5X, 256 bit",1556 MHz,1251 MHz,2560 / 160 / 64
NVIDIA,GeForce GTX 965M,GM206,2016,MXM-B (3.0),"2 GB, GDDR5, 128 bit",935 MHz,1253 MHz,1024 / 64 / 32
NVIDIA,GeForce GTX 980MX,GM204,"Jun 1st, 2016",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1050 MHz,1500 MHz,1664 / 104 / 64
NVIDIA,Quadro M500M,GM108,"Apr 27th, 2016",MXM-A (3.0),"2 GB, DDR3, 64 bit",1029 MHz,900 MHz,384 / 16 / 8
NVIDIA,Quadro M5500 Mobile,GM204,"Apr 8th, 2016",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1140 MHz,1753 MHz,2048 / 128 / 64
NVIDIA,Tegra X2,GP10B,2016,IGP,System Shared,854 MHz,System Shared,256 / 16 / 16
NVIDIA,GeForce 710A,GK107,"Mar 21st, 2015",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",810 MHz,901 MHz,384 / 32 / 16
NVIDIA,GeForce 810M,GK107,"Mar 21st, 2015",PCIe 3.0 x16,"2 GB, DDR3, 64 bit",835 MHz,900 MHz,384 / 32 / 16
NVIDIA,GeForce 820M,GK107,"Mar 21st, 2015",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",810 MHz,901 MHz,384 / 32 / 16
NVIDIA,GeForce 845M,GM108,"Aug 26th, 2015",PCIe 3.0 x8,"2 GB, GDDR5, 64 bit",1071 MHz,1253 MHz,384 / 32 / 16
NVIDIA,GeForce 845M,GM107,"Feb 7th, 2015",PCIe 3.0 x16,"2 GB, DDR3, 64 bit",863 MHz,1001 MHz,512 / 32 / 16
NVIDIA,GeForce 910M,GK208B,"Mar 13th, 2015",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",641 MHz,1001 MHz,384 / 32 / 8
NVIDIA,GeForce 920A,GK208B,"Mar 13th, 2015",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",954 MHz,1001 MHz,384 / 32 / 8
NVIDIA,GeForce 920M,GK208B,"Mar 13th, 2015",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",954 MHz,900 MHz,384 / 32 / 8
NVIDIA,GeForce 930A,GM108,"Mar 13th, 2015",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",928 MHz,1001 MHz,384 / 24 / 8
NVIDIA,GeForce 930M,GM108,"Mar 13th, 2015",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",928 MHz,900 MHz,384 / 24 / 8
NVIDIA,GeForce 940A,GM108,"Mar 13th, 2015",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",1072 MHz,1001 MHz,384 / 16 / 8
NVIDIA,GeForce 940A,GM108,"Mar 13th, 2015",PCIe 3.0 x8,"1024 MB, DDR3, 64 bit",1029 MHz,1001 MHz,384 / 16 / 8
NVIDIA,GeForce 940M,GM107,"Mar 13th, 2015",MXM-B (3.0),"2 GB, DDR3, 64 bit",1020 MHz,900 MHz,512 / 32 / 16
NVIDIA,GeForce 940M,GM108,"Mar 13th, 2015",PCIe 3.0 x8,"2 GB, DDR3, 64 bit",1072 MHz,900 MHz,384 / 24 / 8
NVIDIA,GeForce 945A,GM108,"Mar 13th, 2015",PCIe 3.0 x8,"1024 MB, GDDR5, 64 bit",1006 MHz,1253 MHz,384 / 24 / 8
NVIDIA,GeForce 945M,GM107,"Oct 27th, 2015",MXM-B (3.0),"2 GB, DDR3, 128 bit",928 MHz,900 MHz,640 / 40 / 16
NVIDIA,GeForce GTX 860M OEM,GM107,"Feb 5th, 2015",MXM-B (3.0),"2 GB, GDDR5, 128 bit",1020 MHz,1253 MHz,640 / 40 / 16
NVIDIA,GeForce GTX 950A,GM107,"Mar 13th, 2015",MXM-B (3.0),"2 GB, DDR3, 128 bit",993 MHz,1001 MHz,640 / 40 / 16
NVIDIA,GeForce GTX 950M,GM107,"Mar 13th, 2015",PCIe 3.0 x8,"4 GB, DDR3, 128 bit",993 MHz,900 MHz,640 / 40 / 16
NVIDIA,GeForce GTX 950M Mac Edition,GM107,"Mar 13th, 2015",MXM-B (3.0),"2 GB, DDR3, 128 bit",993 MHz,900 MHz,640 / 40 / 16
NVIDIA,GeForce GTX 960A,GM107,"Mar 13th, 2015",MXM-B (3.0),"2 GB, GDDR5, 128 bit",1029 MHz,1253 MHz,640 / 40 / 16
NVIDIA,GeForce GTX 960M,GM107,"Mar 13th, 2015",MXM-B (3.0),"4 GB, GDDR5, 128 bit",1097 MHz,1253 MHz,640 / 40 / 16
NVIDIA,GeForce GTX 965M,GM204,"Jan 9th, 2015",MXM-B (3.0),"2 GB, GDDR5, 128 bit",540 MHz,1253 MHz,1024 / 64 / 32
NVIDIA,GeForce GTX 965M,GM204,"Jan 9th, 2015",MXM-B (3.0),"2 GB, GDDR5, 128 bit",924 MHz,1253 MHz,1024 / 64 / 32
NVIDIA,GeForce GTX 965M,GM204,"Jan 9th, 2015",MXM-B (3.0),"4 GB, GDDR5, 128 bit",935 MHz,1253 MHz,1024 / 64 / 32
NVIDIA,GeForce GTX 980 Mobile,GM204,"Sep 21st, 2015",MXM-B (3.0),"8 GB, GDDR5, 256 bit",1064 MHz,1753 MHz,2048 / 128 / 64
NVIDIA,Quadro K620M,GM108,"Mar 1st, 2015",MXM-A (3.0),"2 GB, DDR3, 64 bit",1029 MHz,900 MHz,384 / 16 / 8
NVIDIA,Quadro M1000M,GM107,"Aug 18th, 2015",MXM-A (3.0),"2 GB, GDDR5, 128 bit",993 MHz,1253 MHz,512 / 32 / 16
NVIDIA,Quadro M2000M,GM107,"Dec 3rd, 2015",MXM-A (3.0),"4 GB, GDDR5, 128 bit",1029 MHz,1253 MHz,640 / 40 / 16
NVIDIA,Quadro M3000M,GM204,"Aug 18th, 2015",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",1050 MHz,1253 MHz,1024 / 64 / 32
NVIDIA,Quadro M4000M,GM204,"Aug 18th, 2015",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",975 MHz,1253 MHz,1280 / 80 / 64
NVIDIA,Quadro M5000M,GM204,"Aug 18th, 2015",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",975 MHz,1253 MHz,1536 / 96 / 64
NVIDIA,Quadro M600M,GM107,"Aug 18th, 2015",MXM-A (3.0),"2 GB, GDDR5, 128 bit",837 MHz,1253 MHz,384 / 16 / 8
NVIDIA,GeForce 705A,GF119,"Jul 1st, 2014",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",475 MHz,900 MHz,48 / 8 / 4
NVIDIA,GeForce 710A,GK208,"Mar 17th, 2014",PCIe 3.0 x8,"1024 MB, DDR3, 64 bit",719 MHz,900 MHz,192 / 16 / 8
NVIDIA,GeForce 720A,GF117,"Jul 1st, 2014",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",775 MHz,1000 MHz,96 / 16 / 8
NVIDIA,GeForce 800A,GF119,"Mar 17th, 2014",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",475 MHz,900 MHz,48 / 8 / 4
NVIDIA,GeForce 800A,GF119,"Mar 17th, 2014",PCIe 2.0 x16,"1024 MB, DDR3, 64 bit",475 MHz,900 MHz,48 / 8 / 4
